id,sales_volume,user_rating
P2895,988,4.75
P2896,429,1.63
P2897,455,3.6
P2898,555,2.49
P2899,736,4.63
P2900,661,3.46
P2901,945,4.59
P2902,473,1.84
P2903,384,2.71
P2904,740,4.26
P2905,984,4.9
P2906,823,4.05
P2907,325,3.54
P2908,164,1.23
P2909,394,2.42
P2910,511,2.34
P2911,423,1.2
P2912,417,2.01
P2913,818,2.12
P2914,103,3.27
P2915,94,2.33
P2916,679,2.14
P2917,390,2.22
P2918,796,2.21
P2919,148,1.5
P2920,430,4.36
P2921,158,3.8
P2922,533,2.98
P2923,1000,1.91
P2924,946,3.29
P2925,556,4.1
P2926,687,3.52
P2927,866,4.79
P2928,59,2.71
P2929,232,4.29
P2930,823,2.62
P2931,630,3.96
P2932,877,1.4
P2933,911,1.29
P2934,505,3.13
P2935,961,1.29
P2936,751,4.36
P2937,85,1.35
P2938,136,2.13
P2939,799,2.99
P2940,597,3.75
P2941,607,2.78
P2942,377,4.52
P2943,287,2.88
P2944,720,3.78
P2945,301,3.78
P2946,395,2.56
P2947,288,2.13
P2948,702,2.58
P2949,654,2.6
P2950,400,4.72
P2951,909,3.1
P2952,940,3.72
P2953,793,3.04
P2954,291,4.05
P2955,688,3.66
P2956,906,4.98
P2957,843,1.91
P2958,850,4.17
P2959,526,3.14
P2960,966,3.62
P2961,388,3.49
P2962,144,2.32
P2963,442,3.19
P2964,444,3.71
P2965,349,1.59
P2966,454,1.87
P2967,693,1.84
P2968,902,4.85
P2969,180,4.59
P2970,989,1.12
P2971,784,2.05
P2972,351,2.33
P2973,596,3.63
P2974,949,1.31
P2975,375,1.2
P2976,324,2.34
P2977,148,1.79
P2978,552,1.86
P2979,890,2.68
P2980,92,4.1
P2981,42,3.87
P2982,14,1.89
P2983,236,1.73
P2984,756,3.39
P2985,453,1.12
P2986,632,3.49
P2987,566,4.36
P2988,739,3.68
P2989,408,2.21
P2990,735,2.77
P2991,919,3.92
P2992,792,1.82
P2993,273,2.26
P2994,295,1.52
P2995,662,3.22
P2996,57,2.42
P2997,230,2.09
P2998,673,1.12
P2999,351,1.06
P3000,549,1.36
P3001,522,3.08
P3002,844,1.47
P3003,548,4.36
P3004,755,2.96
P3005,804,4.64
P3006,637,3.29
P3007,364,1.84
P3008,764,3.43
P3009,705,4.0
P3010,234,2.68
P3011,684,1.66
P3012,571,1.86
P3013,454,4.92
P3014,668,2.06
P3015,236,2.99
P3016,989,3.17
P3017,711,2.57
P3018,968,1.16
P3019,182,1.59
P3020,605,2.03
P3021,572,3.23
P3022,567,3.12
P3023,136,2.93
P3024,255,1.88
P3025,296,3.55
P3026,388,3.67
P3027,127,2.85
P3028,473,4.43
P3029,555,4.84
P3030,255,3.84
P3031,21,1.19
P3032,706,2.92
P3033,586,4.52
P3034,899,1.16
P3035,120,3.31
P3036,862,4.37
P3037,489,3.08
P3038,42,2.04
P3039,518,4.35
P3040,76,3.13
P3041,7,4.54
P3042,120,3.74
P3043,150,3.81
P3044,976,1.87
P3045,721,1.97
P3046,682,3.59
P3047,572,2.1
P3048,693,2.89
P3049,718,4.91
P3050,923,2.38
P3051,850,2.42
P3052,472,1.81
P3053,802,1.42
P3054,611,4.29
P3055,729,4.04
P3056,877,3.18
P3057,251,2.33
P3058,211,1.55
P3059,57,4.0
P3060,641,4.73
P3061,365,2.07
P3062,36,2.46
P3063,918,2.62
P3064,823,1.05
P3065,460,1.61
P3066,743,2.82
P3067,977,3.68
P3068,97,1.11
P3069,334,3.14
P3070,872,2.05
P3071,679,4.15
P3072,479,2.32
P3073,831,3.43
P3074,7,1.34
P3075,143,3.17
P3076,457,3.64
P3077,904,4.98
P3078,634,2.57
P3079,191,1.47
P3080,321,1.16
P3081,372,4.52
P3082,855,3.3
P3083,651,4.73
P3084,685,3.71
P3085,977,4.94
P3086,75,2.19
P3087,166,2.63
P3088,509,1.54
P3089,121,2.09
P3090,966,2.81
P3091,249,4.46
P3092,987,2.46
P3093,350,1.27
P3094,482,2.39
P3095,698,4.8
P3096,285,4.69
P3097,503,4.26
P3098,851,1.78
P3099,285,2.32
P3100,857,4.47
P3101,61,1.94
P3102,66,3.87
P3103,670,2.43
P3104,662,1.02
P3105,402,2.84
P3106,930,3.58
P3107,513,2.04
P3108,551,4.96
P3109,56,2.05
P3110,994,4.07
P3111,743,4.97
P3112,996,1.95
P3113,967,1.07
P3114,142,2.99
P3115,414,1.13
P3116,601,2.41
P3117,435,4.97
P3118,52,2.87
P3119,922,2.35
P3120,788,1.63
P3121,731,4.82
P3122,803,3.33
P3123,415,2.63
P3124,521,3.29
P3125,14,4.78
P3126,779,4.96
P3127,336,1.82
P3128,140,3.12
P3129,593,2.21
P3130,420,3.91
P3131,547,2.61
P3132,41,2.83
P3133,354,1.96
P3134,972,2.62
P3135,60,2.39
P3136,941,2.83
P3137,936,1.04
P3138,897,4.25
P3139,708,3.51
P3140,286,3.46
P3141,474,2.35
P3142,824,4.25
P3143,269,1.71
P3144,974,4.09
P3145,584,2.7
P3146,877,1.8
P3147,402,3.65
P3148,493,2.38
P3149,883,2.48
P3150,152,2.81
P3151,350,4.21
P3152,845,2.32
P3153,150,3.69
P3154,587,4.27
P3155,813,1.65
P3156,729,2.11
P3157,335,3.9
P3158,14,3.82
P3159,874,3.1
P3160,995,2.67
P3161,958,3.9
P3162,817,4.27
P3163,122,4.25
P3164,412,4.78
P3165,951,3.44
P3166,800,2.73
P3167,596,3.62
P3168,805,4.49
P3169,235,1.95
P3170,371,2.4
P3171,845,1.21
P3172,345,4.05
P3173,872,4.81
P3174,637,2.02
P3175,838,4.86
P3176,152,4.03
P3177,71,3.75
P3178,591,4.16
P3179,894,1.17
P3180,898,3.48
P3181,896,2.14
P3182,522,2.29
P3183,231,1.96
P3184,849,2.17
P3185,174,1.56
P3186,39,1.83
P3187,680,2.65
P3188,357,4.91
P3189,93,2.41
P3190,810,3.8
P3191,300,1.42
P3192,141,4.87
P3193,428,3.58
P3194,599,1.98
P3195,821,4.62
P3196,590,3.44
P3197,588,2.61
P3198,997,4.45
P3199,996,1.29
P3200,919,3.55
P3201,118,1.15
P3202,319,2.0
P3203,611,1.95
P3204,820,1.38
P3205,787,1.42
P3206,760,3.89
P3207,123,1.96
P3208,339,4.62
P3209,290,4.41
P3210,841,1.91
P3211,155,1.32
P3212,341,4.84
P3213,409,3.07
P3214,538,3.55
P3215,601,2.14
P3216,766,4.32
P3217,52,3.86
P3218,454,2.31
P3219,59,1.77
P3220,107,1.39
P3221,358,2.35
P3222,238,3.84
P3223,133,3.9
P3224,268,1.32
P3225,338,3.18
P3226,404,2.46
P3227,30,3.46
P3228,438,4.7
P3229,308,3.92
P3230,222,1.88
P3231,212,2.22
P3232,292,3.55
P3233,138,1.46
P3234,854,3.5
P3235,687,1.54
P3236,263,3.05
P3237,20,4.38
P3238,723,1.36
P3239,355,1.92
P3240,773,4.05
P3241,98,3.28
P3242,871,3.37
P3243,260,4.96
P3244,32,3.48
P3245,182,3.79
P3246,404,1.49
P3247,905,1.51
P3248,946,2.81
P3249,637,1.57
P3250,259,2.69
P3251,802,3.99
P3252,542,2.58
P3253,295,3.93
P3254,85,4.03
P3255,343,4.85
P3256,687,4.14
P3257,321,2.8
P3258,143,1.45
P3259,583,3.6
P3260,632,2.98
P3261,562,1.42
P3262,468,3.67
P3263,387,3.92
P3264,144,1.08
P3265,177,3.65
P3266,958,3.22
P3267,352,4.32
P3268,833,2.54
P3269,336,3.18
P3270,397,2.59
P3271,16,4.13
P3272,666,4.55
P3273,437,1.17
P3274,386,4.51
P3275,637,1.11
P3276,834,2.42
P3277,140,3.78
P3278,710,1.15
P3279,949,3.55
P3280,257,3.23
P3281,616,3.75
P3282,608,2.96
P3283,613,4.92
P3284,458,1.68
P3285,397,1.02
P3286,850,1.72
P3287,544,3.22
P3288,842,1.33
P3289,210,3.29
P3290,123,3.55
P3291,593,4.45
P3292,725,3.55
P3293,247,1.43
P3294,236,3.67
P3295,376,2.69
P3296,901,2.3
P3297,181,2.85
P3298,690,3.71
P3299,633,3.16
P3300,514,3.9
P3301,809,4.68
P3302,768,1.8
P3303,686,2.58
P3304,5,1.04
P3305,984,4.45
P3306,522,1.96
P3307,455,2.41
P3308,44,3.47
P3309,419,4.49
P3310,636,1.82
P3311,502,4.99
P3312,190,3.14
P3313,687,4.33
P3314,679,2.72
P3315,105,1.93
P3316,742,1.76
P3317,448,4.89
P3318,188,4.97
P3319,50,2.16
P3320,658,3.6
P3321,379,1.39
P3322,465,1.4
P3323,90,3.33
P3324,901,4.45
P3325,115,1.05
P3326,924,3.71
P3327,642,2.41
P3328,628,2.1
P3329,919,2.29
P3330,454,4.97
P3331,745,3.71
P3332,833,4.35
P3333,787,4.38
P3334,234,3.66
P3335,500,1.97
P3336,2,4.84
P3337,44,1.14
P3338,395,3.35
P3339,992,4.25
P3340,458,1.78
P3341,926,1.77
P3342,296,2.66
P3343,380,2.35
P3344,643,2.94
P3345,183,1.99
P3346,897,1.92
P3347,3,2.99
P3348,861,4.15
P3349,236,2.17
P3350,711,4.62
P3351,426,4.35
P3352,516,3.63
P3353,96,2.61
P3354,418,4.35
P3355,793,1.07
P3356,723,1.95
P3357,619,1.93
P3358,421,4.14
P3359,869,3.31
P3360,607,1.03
P3361,84,3.52
P3362,248,4.71
P3363,926,1.47
P3364,667,1.85
P3365,224,3.44
P3366,448,3.09
P3367,388,3.38
P3368,93,1.25
P3369,501,3.63
P3370,874,1.79
P3371,345,4.89
P3372,274,1.32
P3373,376,3.72
P3374,856,4.91
P3375,819,2.31
P3376,26,1.47
P3377,54,3.5
P3378,202,1.98
P3379,491,2.76
P3380,78,4.14
P3381,24,1.15
P3382,621,4.39
P3383,273,4.86
P3384,235,4.69
P3385,885,3.44
P3386,81,2.17
P3387,208,3.89
P3388,501,2.28
P3389,385,3.42
P3390,702,3.81
P3391,296,1.11
P3392,933,4.3
P3393,650,1.42
P3394,594,3.63
P3395,783,2.28
P3396,822,1.55
P3397,624,3.24
P3398,706,1.79
P3399,853,4.92
P3400,509,2.23
P3401,890,4.27
P3402,627,3.78
P3403,708,4.1
P3404,189,4.47
P3405,931,2.15
P3406,432,3.64
P3407,692,2.6
P3408,381,1.52
P3409,96,2.37
P3410,71,3.72
P3411,733,4.05
P3412,181,2.49
P3413,375,3.08
P3414,887,4.87
P3415,290,1.09
P3416,480,1.88
P3417,197,4.47
P3418,73,4.74
P3419,755,4.65
P3420,375,3.03
P3421,260,3.22
P3422,67,3.18
P3423,839,2.25
P3424,501,2.62
P3425,799,1.4
P3426,342,3.29
P3427,211,2.97
P3428,601,3.77
P3429,536,1.51
P3430,593,1.41
P3431,800,4.88
P3432,660,4.9
P3433,378,4.7
P3434,337,2.47
P3435,974,1.35
P3436,612,4.6
P3437,400,2.34
P3438,689,1.42
P3439,737,4.0
P3440,522,3.47
P3441,563,3.11
P3442,571,2.97
P3443,753,3.69
P3444,298,3.92
P3445,174,4.03
P3446,354,1.95
P3447,615,3.56
P3448,631,4.19
P3449,850,1.69
P3450,851,4.49
P3451,934,3.49
P3452,55,3.13
P3453,421,3.25
P3454,413,3.14
P3455,776,2.98
P3456,254,3.82
P3457,443,3.51
P3458,796,4.07
P3459,946,3.34
P3460,548,2.27
P3461,803,1.83
P3462,927,2.67
P3463,989,1.2
P3464,800,2.75
P3465,924,2.83
P3466,630,4.9
P3467,889,4.43
P3468,236,1.46
P3469,769,3.25
P3470,203,4.18
P3471,166,3.57
P3472,129,4.2
P3473,993,2.82
P3474,168,2.17
P3475,571,3.95
P3476,715,3.43
P3477,588,2.72
P3478,455,1.69
P3479,344,2.75
P3480,2,4.73
P3481,360,2.84
P3482,251,4.4
P3483,358,2.97
P3484,226,4.67
P3485,806,4.1
P3486,555,3.53
P3487,455,3.93
P3488,315,1.1
P3489,171,1.14
P3490,884,3.73
P3491,849,2.11
P3492,126,2.63
P3493,4,3.24
P3494,455,2.91
P3495,331,1.26
P3496,389,3.78
P3497,269,4.22
P3498,91,4.51
P3499,608,4.59
P3500,715,1.37
P3501,958,1.47
P3502,607,4.25
P3503,119,3.06
P3504,767,2.14
P3505,273,2.63
P3506,588,4.29
P3507,846,4.63
P3508,253,1.03
P3509,848,2.95
P3510,54,4.07
P3511,330,3.0
P3512,51,3.28
P3513,966,4.23
P3514,317,3.03
P3515,28,2.7
P3516,88,1.25
P3517,753,1.11
P3518,757,1.25
P3519,856,4.32
P3520,543,4.32
P3521,274,3.99
P3522,539,1.28
P3523,941,1.11
P3524,963,4.09
P3525,100,3.47
P3526,705,1.61
P3527,955,3.29
P3528,419,2.57
P3529,276,3.63
P3530,302,1.27
P3531,469,4.52
P3532,245,3.66
P3533,761,2.64
P3534,934,1.24
P3535,970,2.01
P3536,221,2.31
P3537,633,4.46
P3538,640,1.3
P3539,90,3.6
P3540,355,4.81
P3541,369,1.6
P3542,175,2.82
P3543,144,1.74
P3544,903,2.56
P3545,314,4.48
P3546,28,3.24
P3547,616,2.49
P3548,186,4.81
P3549,894,3.74
P3550,947,3.51
P3551,27,2.9
P3552,12,4.82
P3553,960,3.02
P3554,867,2.7
P3555,819,4.09
P3556,829,3.72
P3557,455,3.08
P3558,375,1.07
P3559,142,3.32
P3560,443,2.22
P3561,492,4.45
P3562,512,4.82
P3563,684,2.23
P3564,747,3.44
P3565,644,3.3
P3566,386,2.71
P3567,353,2.74
P3568,177,3.86
P3569,55,3.55
P3570,618,3.13
P3571,886,1.29
P3572,19,4.42
P3573,906,2.25
P3574,496,4.14
P3575,679,3.65
P3576,922,3.07
P3577,690,4.14
P3578,315,2.66
P3579,289,4.92
P3580,929,2.38
P3581,194,4.47
P3582,289,1.68
P3583,693,1.61
P3584,189,4.18
P3585,391,3.91
P3586,579,1.49
P3587,867,1.86
P3588,777,1.17
P3589,903,2.27
P3590,691,4.22
P3591,996,4.3
P3592,683,4.15
P3593,540,2.91
P3594,823,4.7
P3595,107,1.77
P3596,378,2.35
P3597,121,4.74
P3598,301,3.19
P3599,661,4.9
P3600,530,2.19
P3601,656,4.74
P3602,518,2.55
P3603,78,4.78
P3604,126,2.77
P3605,544,1.06
P3606,564,4.12
P3607,369,3.04
P3608,390,4.25
P3609,527,3.2
P3610,191,3.66
P3611,746,1.38
P3612,790,4.15
P3613,489,3.32
P3614,793,4.85
P3615,283,4.84
P3616,839,3.93
P3617,752,4.73
P3618,13,2.41
P3619,985,1.48
P3620,380,2.36
P3621,948,1.11
P3622,259,3.89
P3623,687,1.8
P3624,212,3.47
P3625,756,1.92
P3626,780,3.93
P3627,94,4.31
P3628,93,1.22
P3629,408,3.6
P3630,852,1.71
P3631,646,3.43
P3632,910,3.45
P3633,440,1.82
P3634,501,3.63
P3635,986,4.51
P3636,345,3.32
P3637,868,4.24
P3638,982,2.85
P3639,889,4.77
P3640,554,1.48
P3641,50,4.69
P3642,374,3.21
P3643,840,2.34
P3644,140,1.01
P3645,217,3.34
P3646,802,4.98
P3647,830,3.07
P3648,534,1.89
P3649,603,4.43
P3650,422,2.24
P3651,961,4.05
P3652,966,2.82
P3653,3,2.22
P3654,735,1.7
P3655,117,2.39
P3656,322,4.11
P3657,600,4.52
P3658,871,2.08
P3659,187,2.62
P3660,435,1.31
P3661,325,4.05
P3662,918,1.25
P3663,360,3.31
P3664,327,2.32
P3665,14,1.77
P3666,415,1.29
P3667,111,2.76
P3668,656,2.94
P3669,3,3.67
P3670,554,4.1
P3671,854,3.95
P3672,202,1.15
P3673,461,1.18
P3674,147,1.05
P3675,443,4.65
P3676,919,4.05
P3677,325,4.13
P3678,894,2.08
P3679,206,2.47
P3680,24,2.94
P3681,649,1.16
P3682,163,3.0
P3683,128,2.26
P3684,660,2.37
P3685,46,4.01
P3686,851,4.52
P3687,828,4.92
P3688,267,4.88
P3689,718,3.94
P3690,214,4.57
P3691,304,1.96
P3692,576,2.57
P3693,695,4.49
P3694,166,2.39
P3695,392,3.51
P3696,131,4.34
P3697,940,3.36
P3698,610,2.55
P3699,206,4.47
P3700,368,2.63
P3701,183,1.84
P3702,956,3.87
P3703,141,1.12
P3704,25,1.65
P3705,296,1.51
P3706,455,3.84
P3707,534,2.15
P3708,864,3.65
P3709,609,1.17
P3710,27,4.5
P3711,770,4.95
P3712,617,2.77
P3713,544,2.75
P3714,426,2.42
P3715,102,3.68
P3716,308,1.72
P3717,722,3.7
P3718,370,1.4
P3719,943,4.33
P3720,267,2.87
P3721,102,1.31
P3722,271,3.94
P3723,533,2.88
P3724,381,4.38
P3725,760,3.14
P3726,246,5.0
P3727,197,2.85
P3728,358,1.79
P3729,504,4.63
P3730,171,1.87
P3731,181,2.14
P3732,836,1.49
P3733,985,2.72
P3734,779,3.44
P3735,638,2.34
P3736,202,2.06
P3737,682,4.49
P3738,515,2.29
P3739,963,3.65
P3740,738,1.74
P3741,60,2.38
P3742,393,1.46
P3743,643,3.23
P3744,663,3.32
P3745,329,1.8
P3746,217,4.62
P3747,209,3.18
P3748,397,3.9
P3749,502,1.83
P3750,836,3.35
P3751,340,1.6
P3752,178,2.81
P3753,764,1.15
P3754,237,3.08
P3755,7,2.26
P3756,19,1.09
P3757,692,2.41
P3758,515,1.15
P3759,337,3.39
P3760,112,2.54
P3761,249,3.35
P3762,77,3.04
P3763,413,2.95
P3764,654,4.14
P3765,692,1.79
P3766,544,1.96
P3767,317,1.53
P3768,921,4.19
P3769,475,3.5
P3770,751,1.54
P3771,398,1.51
P3772,944,1.84
P3773,91,3.36
P3774,545,1.31
P3775,497,4.2
P3776,577,4.65
P3777,754,3.58
P3778,147,3.96
P3779,147,2.09
P3780,177,4.94
P3781,766,2.54
P3782,730,1.1
P3783,244,3.27
P3784,1000,1.28
P3785,229,1.68
P3786,813,2.34
P3787,153,4.65
P3788,390,4.73
P3789,205,1.9
P3790,452,4.66
P3791,184,3.42
P3792,816,4.33
P3793,788,3.42
P3794,944,2.92
P3795,233,4.84
P3796,992,1.91
P3797,90,4.07
P3798,858,1.65
P3799,525,3.24
P3800,892,1.34
P3801,238,1.36
P3802,99,4.44
P3803,773,2.01
P3804,314,2.12
P3805,616,3.45
P3806,493,4.11
P3807,806,2.23
P3808,441,3.7
P3809,12,3.05
P3810,356,1.53
P3811,311,1.39
P3812,377,3.12
P3813,148,1.91
P3814,863,3.03
P3815,386,3.99
P3816,866,4.87
P3817,212,3.98
P3818,707,4.39
P3819,771,3.23
P3820,218,4.99
P3821,824,1.96
P3822,210,2.95
P3823,366,1.45
P3824,331,4.5
P3825,236,4.46
P3826,843,3.07
P3827,507,1.82
P3828,172,3.25
P3829,831,1.71
P3830,26,1.79
P3831,831,2.37
P3832,710,1.06
P3833,133,2.13
P3834,745,2.49
P3835,366,2.07
P3836,152,4.45
P3837,392,1.49
P3838,737,4.58
P3839,410,4.82
P3840,861,2.37
P3841,483,2.45
P3842,748,3.02
P3843,101,3.04
P3844,761,1.07
P3845,357,4.26
P3846,146,3.07
P3847,275,3.4
P3848,767,4.32
P3849,44,3.55
P3850,949,2.78
P3851,403,3.33
P3852,566,2.62
P3853,736,2.01
P3854,172,4.61
P3855,941,2.36
P3856,610,3.09
P3857,149,3.48
P3858,883,1.62
P3859,368,2.62
P3860,35,2.42
P3861,330,1.56
P3862,780,3.82
P3863,167,3.54
P3864,268,3.01
P3865,767,4.72
P3866,414,4.94
P3867,698,2.25
P3868,513,4.19
P3869,441,2.92
P3870,738,2.44
P3871,85,2.45
P3872,787,3.47
P3873,967,1.92
P3874,146,4.49
P3875,398,1.62
P3876,549,2.19
P3877,585,3.61
P3878,749,1.17
P3879,437,3.35
P3880,908,3.64
P3881,232,4.67
P3882,917,3.26
P3883,322,3.32
P3884,361,3.64
P3885,670,4.56
P3886,72,2.25
P3887,737,3.28
P3888,595,1.05
P3889,605,2.35
P3890,518,1.89
P3891,999,1.78
P3892,109,3.4
P3893,549,3.92
P3894,11,1.13
P3895,511,3.56
P3896,331,3.3
P3897,633,1.59
P3898,169,1.42
P3899,841,2.81
P3900,674,1.34
P3901,356,4.43
P3902,742,4.62
P3903,698,4.43
P3904,526,2.82
P3905,657,3.82
P3906,332,3.83
P3907,59,3.02
P3908,369,2.06
P3909,324,2.09
P3910,868,1.49
P3911,3,3.79
P3912,980,2.82
P3913,934,4.22
P3914,557,4.51
P3915,573,2.96
P3916,592,1.64
P3917,714,4.36
P3918,404,4.8
P3919,45,2.4
P3920,372,1.78
P3921,654,3.05
P3922,539,4.02
P3923,748,2.14
P3924,368,4.0
P3925,710,2.71
P3926,122,2.68
P3927,266,3.67
P3928,121,2.99
P3929,493,3.82
P3930,115,1.72
P3931,217,3.62
P3932,592,3.04
P3933,10,3.96
P3934,332,3.12
P3935,66,3.09
P3936,104,1.52
P3937,63,2.5
P3938,881,3.93
P3939,67,3.47
P3940,803,3.41
P3941,924,3.67
P3942,583,3.9
P3943,242,3.24
P3944,888,4.63
P3945,358,2.56
P3946,502,3.11
P3947,854,4.12
P3948,594,4.44
P3949,360,1.22
P3950,158,3.49
P3951,356,4.16
P3952,27,3.54
P3953,713,1.99
P3954,604,3.92
P3955,847,2.91
P3956,108,3.8
P3957,864,2.62
P3958,128,2.7
P3959,666,3.38
P3960,906,4.65
P3961,185,2.03
P3962,357,2.56
P3963,752,4.47
P3964,549,2.89
P3965,766,4.03
P3966,366,1.3
P3967,377,2.77
P3968,576,4.11
P3969,730,1.4
P3970,419,4.18
P3971,712,1.66
P3972,368,3.83
P3973,972,4.43
P3974,116,3.8
P3975,866,2.79
P3976,684,4.41
P3977,682,1.76
P3978,458,1.4
P3979,625,3.54
P3980,410,1.16
P3981,456,1.48
P3982,979,4.15
P3983,374,4.62
P3984,417,1.2
P3985,702,4.48
P3986,786,2.52
P3987,722,1.78
P3988,670,3.08
P3989,941,4.92
P3990,896,1.57
P3991,484,1.44
P3992,629,3.45
P3993,592,1.64
P3994,133,2.39
P3995,430,3.23
P3996,943,3.91
P3997,284,2.85
P3998,675,2.78
P3999,560,1.8
P4000,206,1.43
P4001,929,4.06
P4002,976,1.03
P4003,341,1.27
P4004,70,3.37
P4005,933,3.14
P4006,292,4.35
P4007,360,2.01
P4008,654,4.14
P4009,916,2.72
P4010,406,2.51
P4011,108,4.83
P4012,583,4.29
P4013,351,4.76
P4014,949,3.67
P4015,738,2.39
P4016,128,2.18
P4017,962,1.69
P4018,743,2.17
P4019,756,1.03
P4020,130,4.25
P4021,83,1.74
P4022,709,3.98
P4023,205,3.42
P4024,843,3.98
P4025,988,1.42
P4026,62,1.94
P4027,310,1.07
P4028,208,1.14
P4029,130,4.34
P4030,876,4.29
P4031,126,1.15
P4032,608,3.45
P4033,741,4.25
P4034,742,1.45
P4035,191,4.54
P4036,329,4.67
P4037,182,2.98
P4038,807,1.34
P4039,238,3.33
P4040,311,2.83
P4041,740,1.79
P4042,538,3.13
P4043,72,2.83
P4044,806,3.93
P4045,312,3.74
P4046,331,2.17
P4047,174,1.25
P4048,720,3.51
P4049,792,1.86
P4050,908,3.62
P4051,849,3.01
P4052,938,4.9
P4053,874,4.26
P4054,573,2.29
P4055,780,2.14
P4056,498,2.12
P4057,993,3.57
P4058,198,4.11
P4059,306,1.76
P4060,288,2.29
P4061,495,1.5
P4062,280,1.06
P4063,219,1.25
P4064,346,3.93
P4065,345,4.28
P4066,967,1.11
P4067,445,2.91
P4068,345,3.22
P4069,70,2.86
P4070,446,2.9
P4071,502,2.23
P4072,906,2.67
P4073,926,3.06
P4074,705,1.93
P4075,997,3.97
P4076,155,2.12
P4077,947,3.75
P4078,172,1.7
P4079,692,1.98
P4080,413,3.08
P4081,577,4.45
P4082,624,2.1
P4083,104,1.62
P4084,310,2.43
P4085,939,4.5
P4086,48,2.94
P4087,852,2.04
P4088,632,2.98
P4089,676,2.85
P4090,286,1.58
P4091,161,1.05
P4092,130,1.11
P4093,11,3.53
P4094,142,1.31
P4095,707,1.62
P4096,234,2.87
P4097,774,3.88
P4098,558,2.57
P4099,337,3.07
P4100,856,1.87
P4101,48,1.87
P4102,650,3.76
P4103,728,2.16
P4104,680,2.06
P4105,440,1.22
P4106,79,3.39
P4107,653,3.03
P4108,744,2.71
P4109,345,2.54
P4110,42,1.03
P4111,126,1.54
P4112,164,4.75
P4113,109,1.98
P4114,666,3.85
P4115,202,1.17
P4116,345,4.87
P4117,898,3.59
P4118,555,1.12
P4119,643,2.03
P4120,729,2.23
P4121,401,2.46
P4122,750,4.69
P4123,773,1.42
P4124,757,4.46
P4125,9,4.42
P4126,314,3.35
P4127,970,1.42
P4128,754,2.33
P4129,936,3.95
P4130,174,1.9
P4131,528,2.48
P4132,130,1.82
P4133,226,1.43
P4134,858,4.57
P4135,249,2.32
P4136,605,3.11
P4137,205,2.72
P4138,432,4.43
P4139,721,3.4
P4140,43,2.55
P4141,825,3.25
P4142,876,3.53
P4143,761,4.64
P4144,721,2.13
P4145,9,4.28
P4146,231,4.71
P4147,355,2.73
P4148,955,2.93
P4149,490,4.87
P4150,970,2.71
P4151,816,3.67
P4152,206,2.76
P4153,264,4.14
P4154,179,2.36
P4155,169,1.73
P4156,843,2.31
P4157,111,1.18
P4158,311,1.25
P4159,272,2.3
P4160,830,3.92
P4161,406,1.37
P4162,91,1.31
P4163,854,2.9
P4164,743,2.17
P4165,201,4.31
P4166,641,4.74
P4167,257,1.47
P4168,590,2.83
P4169,442,1.89
P4170,410,3.55
P4171,536,2.88
P4172,686,2.16
P4173,44,3.78
P4174,972,2.63
P4175,765,3.77
P4176,422,1.34
P4177,414,4.34
P4178,881,4.5
P4179,317,3.39
P4180,763,3.31
P4181,85,4.9
P4182,804,3.49
P4183,988,1.06
P4184,351,3.92
P4185,587,3.08
P4186,715,2.97
P4187,786,3.83
P4188,198,1.59
P4189,433,4.52
P4190,745,4.82
P4191,317,2.66
P4192,186,3.08
P4193,352,4.17
P4194,464,4.66
P4195,667,3.62
P4196,950,1.29
P4197,306,4.59
P4198,370,2.64
P4199,287,2.17
P4200,645,1.09
P4201,530,3.96
P4202,405,4.9
P4203,612,3.77
P4204,343,2.89
P4205,99,1.53
P4206,270,1.92
P4207,311,2.06
P4208,984,4.51
P4209,896,4.03
P4210,289,2.33
P4211,313,1.1
P4212,257,3.65
P4213,977,2.53
P4214,309,2.96
P4215,103,3.1
P4216,705,1.55
P4217,619,2.99
P4218,566,3.1
P4219,724,4.17
P4220,517,1.38
P4221,866,3.64
P4222,237,4.72
P4223,915,2.54
P4224,964,4.3
P4225,823,3.04
P4226,579,3.92
P4227,47,3.19
P4228,702,2.53
P4229,443,1.41
P4230,443,2.43
P4231,531,2.08
P4232,348,1.26
P4233,408,4.67
P4234,754,1.64
P4235,304,2.26
P4236,900,3.15
P4237,597,1.17
P4238,86,1.77
P4239,412,1.0
P4240,454,2.44
P4241,904,4.18
P4242,132,4.38
P4243,601,1.66
P4244,105,1.22
P4245,27,3.66
P4246,423,1.67
P4247,201,3.48
P4248,81,2.0
P4249,511,4.33
P4250,290,3.51
P4251,46,3.33
P4252,988,4.84
P4253,268,1.25
P4254,850,3.98
P4255,140,2.88
P4256,11,1.99
P4257,943,4.66
P4258,425,4.39
P4259,859,3.39
P4260,342,1.49
P4261,273,3.11
P4262,83,3.51
P4263,582,1.93
P4264,194,1.48
P4265,219,1.53
P4266,256,3.4
P4267,356,1.45
P4268,733,1.21
P4269,783,2.23
P4270,406,4.1
P4271,524,3.05
P4272,562,3.85
P4273,157,4.46
P4274,597,4.08
P4275,336,4.57
P4276,991,4.34
P4277,434,3.87
P4278,425,3.84
P4279,301,4.02
P4280,98,3.33
P4281,406,4.68
P4282,561,3.33
P4283,401,4.78
P4284,802,2.17
P4285,236,2.52
P4286,473,3.26
P4287,665,4.26
P4288,377,4.66
P4289,774,1.37
P4290,23,3.31
P4291,82,4.93
P4292,941,1.19
